Tiempo,Posición_Y,Velocidad_Y,Velocidad_Rueda_1,velocidad_Rueda_2,velocidad_Rueda_3,velocidad_Rueda_4,Fuerza_Rueda_1,Fuerza_Rueda_2,Fuerza_Rueda_3,Fuerza_Rueda_4
0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0559,0.011,0.3263,11.2,11.2,1.8427,1.8081,0.6264,0.6264,25.0,25.0
0.084,0.0227,0.4468,11.2,11.2,2.5023,2.5154,1.078,3.641,25.0,25.0
0.1062,0.0336,0.598,11.2,11.2,3.3195,3.3884,1.4651,13.2366,25.0,25.0
0.1229,0.0447,0.7288,11.2,11.2,4.0373,4.1482,0.6369,12.6454,25.0,25.0
0.1393,0.058,0.838,11.2,11.2,4.6558,4.7939,0.8094,12.4111,25.0,25.0
0.1505,0.0688,0.8975,11.2,11.2,4.9607,5.1257,-0.1435,21.5871,25.0,25.0
0.1632,0.0806,0.9519,11.2,11.2,5.2109,5.4476,1.0453,1.0453,25.0,25.0
0.1759,0.0931,1.0225,11.2,11.2,5.8344,5.7852,3.8018,0.5794,25.0,25.0
0.189,0.1062,1.0839,11.1999,11.2001,6.039,6.0854,18.4759,3.4234,25.0,25.0
0.2006,0.1203,1.1454,11.2,11.2,6.4185,6.4128,0.7599,0.7599,25.0,25.0
0.2092,0.1305,1.2227,11.2,11.2,6.8695,6.874,5.3223,8.469,25.0,25.0
0.2172,0.1408,1.2472,11.2,11.2,6.976,6.9936,0.6383,0.6383,25.0,25.0
0.2261,0.1516,1.321,11.1998,11.2002,7.3683,7.4144,12.921,10.7135,25.0,25.0
0.2338,0.1629,1.36,11.2,11.2,7.9179,8.5873,0.0713,0.0713,25.0,25.0
0.2427,0.1744,1.3861,11.1998,11.2002,7.7298,7.7823,5.3624,12.9124,25.0,25.0
0.2506,0.1861,1.4155,11.2,11.2,7.9117,7.9325,0.4259,0.4259,25.0,25.0
0.2591,0.1982,1.4711,11.2,11.1999,10.4172,8.4698,10.625,13.5967,25.0,25.0
0.2673,0.2107,1.5053,11.2,11.2,8.4116,8.4316,1.2989,1.2982,25.0,25.0
0.2759,0.2237,1.5777,11.2,11.2001,8.9371,9.2114,20.9664,12.9521,25.0,25.0
0.2839,0.2371,1.6317,11.2,11.2,9.149,9.1555,0.8724,0.8711,25.0,25.0
0.2925,0.2511,1.7039,11.1999,11.2001,9.5352,9.5377,16.2076,22.6102,25.0,25.0
0.3005,0.2656,1.7545,11.2,11.2,10.7521,10.5446,-0.0073,-0.0065,25.0,25.0
0.3091,0.2805,1.7892,11.2001,11.1999,10.0096,10.0231,0.4138,12.105,25.0,25.0
0.3173,0.2957,1.8388,11.2,11.2,10.2931,10.9397,0.1374,0.1385,25.0,25.0
0.3261,0.3112,1.8658,11.1997,11.2,10.4813,10.4269,18.5288,1.0121,25.0,25.0
0.3339,0.327,1.9162,11.2,11.2,10.7424,10.7222,2.2655,0.2375,25.0,25.0
0.3429,0.3431,1.9291,11.2,11.2,10.8246,10.8123,1.2674,1.2674,25.0,25.0
0.3506,0.3595,1.9824,11.2,11.2,11.0953,11.0936,2.3337,0.2525,25.0,25.0
0.3593,0.3761,1.9917,11.2,11.2,11.1797,11.177,1.4244,1.4244,25.0,25.0
0.3674,0.3928,2.0014,11.2011,11.2045,11.1947,11.1997,1.7819,-0.2549,6.6234,3.5384
0.3764,0.4094,1.9929,11.2,11.2,11.199,11.1866,1.4153,1.5044,18.2361,25.0
0.3841,0.4261,2.0014,11.2027,11.2028,11.1978,11.1968,-1.1427,-0.9308,2.4955,3.5844
0.3928,0.4428,1.9976,11.2,11.2,11.2,11.1979,0.828,0.8582,0.7318,19.6862
0.4008,0.4594,2.0013,11.2034,11.204,11.1972,11.1955,-2.1542,-3.2001,2.5212,2.4538
0.4093,0.4761,2.0003,11.2,11.2,11.2,11.2,0.3228,0.3397,0.2466,0.3023
0.4173,0.4927,2.0008,11.2031,11.2067,11.195,11.1952,-0.5713,-3.5051,5.0035,4.584
0.4258,0.5094,2.0003,11.2,11.2,11.2,11.2,0.3399,0.332,0.2929,0.2371
0.4339,0.5261,2.0003,11.202,11.2066,11.1958,11.1955,0.8971,-2.2199,5.3147,5.6975
0.4426,0.5427,1.9982,11.2,11.2,11.2,11.2002,0.4023,0.487,0.3539,-2.4306
0.4506,0.5594,1.9996,11.2069,11.2095,11.1935,11.1901,-4.0728,-5.1683,4.9852,8.1584
0.4595,0.576,1.9995,11.2002,11.1955,11.2062,11.2,1.603,3.533,-4.4858,-1.6243
0.4673,0.5927,1.9987,11.2069,11.2096,11.1941,11.1895,-4.6035,-6.0711,3.8938,7.3449
0.4761,0.6094,2.0004,11.1978,11.1955,11.2071,11.2001,1.4728,2.3338,-5.3882,0.2738
0.484,0.626,1.9977,11.2075,11.213,11.1915,11.1881,-4.3069,-8.6679,6.1587,7.6473
0.4929,0.6427,2.0006,11.1965,11.1953,11.2028,11.2012,1.4063,2.2736,-3.3478,-5.602
0.5007,0.6593,1.9963,11.2094,11.2141,11.1907,11.1857,-7.9813,-10.0481,4.3264,8.9675
0.5095,0.676,2.0009,11.1975,11.1966,11.2018,11.2042,2.1242,2.7391,-0.6646,-2.2377
0.5174,0.6926,1.9947,11.2084,11.2148,11.1911,11.1857,-4.2184,-9.4751,6.9535,9.4403
0.526,0.7093,2.0011,11.1979,11.197,11.2014,11.2038,4.4475,4.7175,1.6711,0.5829
0.5341,0.7259,1.9948,11.2,11.2,11.1989,11.1901,1.2429,1.2429,19.947,25.0
0.5428,0.7426,2.0015,11.1995,11.1995,11.2003,11.2008,1.3342,1.3463,0.9865,0.8308
0.5507,0.7592,1.9942,11.2,11.2,11.1997,11.1987,1.3377,1.3381,23.2202,20.9462
0.5593,0.7759,2.0014,11.201,11.2026,11.1978,11.1986,-0.3739,-1.2848,1.8593,1.7993
0.5674,0.7925,1.9969,11.2,11.2,11.2,11.1979,0.7864,0.8916,0.7677,19.3434
0.5761,0.8092,2.0012,11.2011,11.2025,11.1987,11.1978,1.3209,-0.0239,3.1212,3.433
0.5839,0.8259,2.0004,11.2,11.2,11.2,11.2,0.3122,0.344,0.2188,0.2988
0.5924,0.8425,2.0008,11.2032,11.2065,11.1953,11.195,-0.172,-2.7879,5.3318,5.2717
0.6005,0.8592,1.9985,11.2,11.2,11.1999,11.2001,0.3926,0.3881,-0.2641,-1.1952
0.6093,0.8758,2.0,11.2029,11.2072,11.1954,11.1945,2.5905,0.2306,7.9314,9.2929
0.6172,0.8925,1.9997,11.2,11.1998,11.2,11.2,0.3246,0.653,0.2965,-2.0142
0.6262,0.9092,1.9994,11.2062,11.2087,11.1944,11.1907,-4.196,-5.1693,3.7855,7.0543
0.634,0.9258,1.9999,11.1995,11.1952,11.1994,11.1999,1.4327,3.2842,-5.2849,-1.2578
0.6427,0.9425,1.9983,11.2083,11.2108,11.1929,11.188,-5.6717,-6.9421,4.519,8.2357
0.6506,0.9591,2.0004,11.1982,11.1964,11.2054,11.2001,0.2377,1.2679,-4.7258,0.1516
0.6594,0.9758,1.9971,11.207,11.2115,11.1931,11.1884,-4.072,-7.9365,4.4737,7.1723
0.6673,0.9924,2.0006,11.1951,11.1945,11.2033,11.2071,3.2027,3.2548,-2.4773,-5.2501
0.6761,1.0091,1.9959,11.2077,11.214,11.1912,11.1871,-4.9528,-9.9671,5.5691,7.569
0.684,1.0258,2.0012,11.1964,11.1969,11.2016,11.205,3.5842,3.1573,0.1979,-2.1145
0.6927,1.0424,1.9952,11.2146,11.2,11.1941,11.1912,-0.4429,0.6011,13.5078,15.6068
0.7006,1.0591,2.0014,11.1988,11.1991,11.2003,11.2018,2.1794,2.1832,1.4737,0.7438
0.7095,1.0757,1.994,11.2,11.2,11.1985,11.1902,1.3281,1.3145,20.823,25.0
0.7173,1.0924,2.0016,11.1992,11.1992,11.2008,11.2007,1.3715,1.396,0.4763,0.6999
0.7261,1.109,1.9938,11.2,11.2,11.1994,11.1991,1.4583,1.3429,22.348,19.7348
0.734,1.1257,2.0014,11.2017,11.204,11.1967,11.1976,-0.5033,-2.1477,2.987,2.4063
0.7428,1.1423,1.9967,11.2,11.2,11.2,11.1979,0.8444,0.8879,0.7943,19.3129
0.7507,1.159,2.001,11.2014,11.2036,11.1977,11.1972,0.2806,-1.6579,2.8566,2.8762
0.7593,1.1756,2.0001,11.2,11.2,11.2,11.2,0.3558,0.3641,0.2598,0.2146
0.7675,1.1923,2.0005,11.2031,11.2055,11.1964,11.1949,1.1542,-0.8109,6.1082,6.6679
0.7761,1.209,2.0004,11.2,11.2,11.2,11.2,0.3049,0.3386,0.2837,0.2529
0.784,1.2256,1.9997,11.2049,11.2089,11.194,11.1924,-1.9562,-5.0383,5.2357,5.8208
0.793,1.2423,1.9996,11.2,11.1997,11.2,11.1999,0.3365,2.0611,-0.9854,-1.4673
0.8007,1.2589,1.9989,11.2055,11.2085,11.1948,11.1912,-3.4199,-4.8777,3.7687,6.7936
0.8096,1.2756,2.0001,11.1968,11.1953,11.2079,11.2001,2.0173,3.0817,-5.5724,-0.9634
0.8173,1.2922,1.998,11.2065,11.2114,11.1927,11.1894,-3.6363,-7.5528,5.355,6.8569
0.8261,1.3089,2.0006,11.2003,11.1957,11.2042,11.2,1.2484,2.9168,-3.3056,-2.7294
0.8341,1.3256,1.9967,11.2087,11.2129,11.1918,11.1866,-3.6137,-6.1812,7.3956,11.4943
0.843,1.3422,2.0012,11.1987,11.1981,11.2031,11.2,1.3643,1.4819,-1.7349,-1.4266
0.8506,1.3589,1.9955,11.2074,11.2133,11.192,11.1873,-5.464,-10.2995,4.1955,6.5292
0.8594,1.3756,2.0013,11.1962,11.1967,11.2021,11.2049,3.4642,3.0527,-0.3926,-2.3231
0.8673,1.3922,1.9964,11.2,11.2,11.2005,11.1979,1.2558,1.2559,21.3924,22.1196
0.8761,1.4089,2.0016,11.2001,11.2006,11.1989,11.2004,1.4606,1.3321,2.4839,1.947
0.884,1.4255,1.9945,11.2,11.2,11.2004,11.1986,1.2853,1.2797,15.7365,21.8172
0.8927,1.4422,2.0015,11.2,11.2003,11.1999,11.2,-0.9148,-0.8345,-0.8548,-0.5369
0.9007,1.4588,1.9933,11.2,11.2,11.1994,11.1992,1.3828,1.4035,20.8705,17.6473
0.9095,1.4755,2.0014,11.2012,11.2027,11.198,11.1981,-2.5057,-3.4743,-0.4127,-0.2408
0.9172,1.4922,2.0004,11.2,11.2,11.2,11.2,0.3026,0.3103,0.2939,0.298
0.9263,1.5088,2.0008,11.2029,11.2045,11.1969,11.1957,-0.7985,-1.7043,3.5513,4.6327
0.934,1.5255,1.9991,11.2,11.2,11.2,11.2,0.3616,0.3728,-0.6566,0.2659
0.9428,1.5421,2.0002,11.2019,11.2052,11.197,11.1959,1.8385,-0.7281,5.4157,5.8545
0.9507,1.5588,1.9961,11.2,11.2,11.1997,11.2003,0.468,0.4929,-0.8623,-2.2954
0.9595,1.5754,1.9996,11.2047,11.2073,11.1954,11.1925,-1.5114,-2.8004,4.8379,7.4721
0.9676,1.5921,1.9979,11.1997,11.1998,11.1983,11.203,2.4781,2.5877,0.5031,-3.0005
0.9761,1.6087,1.9986,11.2062,11.2108,11.1929,11.1903,-2.7204,-6.334,6.0365,7.1793
0.9841,1.6254,1.9997,11.2001,11.1927,11.2015,11.2058,0.3319,4.8849,-1.1795,-3.8316
0.9928,1.642,1.9976,11.2065,11.2101,11.1941,11.1893,-1.5996,-3.7465,6.4912,10.2961
1.0008,1.6587,2.0011,11.1974,11.1966,11.2058,11.2001,2.6673,3.0291,-3.1085,-2.1865
1.0094,1.6754,1.9963,11.2086,11.214,11.1908,11.1866,-5.9031,-10.4154,5.447,7.4224
1.0173,1.692,2.0011,11.1977,11.1979,11.2006,11.2038,2.4278,2.2097,0.5669,-1.632
1.026,1.7087,1.9947,11.2075,11.2143,11.1912,11.187,-3.9947,-8.9704,6.5606,8.9054
1.034,1.7254,2.0012,11.2,11.197,11.2004,11.2025,0.5102,6.3044,4.1201,3.0817
1.0427,1.742,1.9953,11.2,11.2,11.2006,11.1984,1.2649,1.2649,15.5182,22.5503
1.0506,1.7587,2.0015,11.1999,11.1998,11.1997,11.1999,1.1737,1.2537,1.4638,1.5565
1.0595,1.7753,1.9937,11.2,11.2,11.1998,11.1989,1.3117,1.3123,19.0115,23.0792
1.0673,1.792,2.0014,11.2018,11.2031,11.1974,11.1977,1.008,-0.2283,4.3387,3.6921
1.0759,1.8086,1.9948,11.2,11.2,11.2,11.1973,0.8403,0.8556,0.8494,14.6102
1.084,1.8253,2.0011,11.2009,11.2029,11.1981,11.1981,-0.4404,-2.2651,1.373,1.0991
1.0926,1.842,2.0,11.2,11.2,11.2,11.2,0.3491,0.3523,0.2459,0.2958
1.1007,1.8586,2.0008,11.2021,11.2047,11.1969,11.1963,-0.1065,-1.5486,3.4559,4.5459
1.1092,1.8753,2.0003,11.2,11.2,11.2,11.2,0.317,0.3475,0.2775,0.2425
1.1173,1.8919,2.0001,11.2042,11.2067,11.1955,11.1936,-1.4179,-2.4513,4.8354,6.7511
1.1261,1.9086,1.9971,11.2,11.2,11.1997,11.2,0.4542,0.473,-0.3662,-1.6772
1.1339,1.9252,1.9994,11.2045,11.2068,11.1961,11.1926,-2.229,-3.4061,3.3623,6.1498
1.1429,1.9419,2.0,11.1965,11.1945,11.2084,11.2002,3.6323,4.7291,-4.3555,-4.1414
1.1507,1.9585,1.9984,11.2068,11.2114,11.1923,11.1895,-3.5008,-7.2846,6.0346,7.0025
1.1595,1.9752,2.0002,11.1968,11.1952,11.2022,11.206,1.5713,2.5601,-2.3823,-4.6223
1.1674,1.9919,1.9972,11.2069,11.2108,11.1935,11.1888,-2.1321,-4.3785,6.5659,10.3957
1.1761,2.0085,2.0009,11.197,11.1963,11.2038,11.2003,2.5952,2.9376,-2.1233,-3.9059
1.184,2.0252,1.9959,11.2078,11.2133,11.1916,11.1874,-5.5529,-10.0605,4.6848,6.7317
1.1928,2.0419,2.0012,11.1972,11.1975,11.2012,11.204,2.751,2.4809,0.1806,-1.7672
1.2006,2.0585,1.9952,11.2137,11.2,11.194,11.1922,-0.7161,0.655,12.0339,12.9915
1.2094,2.0752,2.0013,11.1999,11.1997,11.1993,11.2012,2.3418,2.908,3.0484,2.3877
1.2174,2.0918,1.9946,11.2,11.2,11.2012,11.1978,1.2512,1.2518,14.479,24.6225
1.2261,2.1085,2.0014,11.1996,11.1994,11.2006,11.2003,0.2835,0.658,-0.1714,0.3466
1.234,2.1251,1.9932,11.2,11.2,11.1998,11.199,1.3303,1.4125,16.8911,21.7802
1.2428,2.1418,2.0015,11.2013,11.2015,11.1991,11.1981,-0.9203,-1.0407,0.6914,1.5075
1.2507,2.1584,1.9943,11.2,11.2,11.2,11.1967,0.8806,0.9216,0.7957,15.0953
1.2593,2.1751,2.0011,11.2022,11.2042,11.197,11.1965,-0.3817,-2.4528,3.0582,2.8413
1.2672,2.1917,1.9996,11.2,11.2,11.1999,11.2,0.354,0.3608,-0.2136,0.2478
1.276,2.2084,2.0006,11.2011,11.2044,11.1974,11.197,1.6805,-0.8905,4.3359,4.3589
1.284,2.2251,1.9958,11.2,11.201,11.1983,11.2012,0.5036,1.307,-0.8941,-4.3814
1.2926,2.2417,1.9999,11.2052,11.2078,11.1947,11.1924,-2.4803,-3.5741,4.6984,7.0908
1.3006,2.2584,1.9986,11.1996,11.2,11.2026,11.1999,3.3652,3.5187,-2.6492,-4.7013
1.3093,2.275,1.999,11.2053,11.2084,11.1947,11.1916,2.8195,0.7858,10.1859,12.3976
1.3173,2.2917,2.0008,11.2006,11.1994,11.1998,11.2,-0.2754,0.5281,-2.7837,0.2188
1.3261,2.3083,1.9981,11.2071,11.2105,11.1931,11.1893,-0.6178,-2.6607,8.8867,11.8469
1.334,2.325,2.0012,11.1999,11.2003,11.2,11.2,-1.8672,-2.8241,0.1665,0.1691
1.3428,2.3416,1.9969,11.2081,11.212,11.1921,11.1878,-8.7934,-10.3442,1.5849,5.6328
1.3507,2.3583,2.001,11.1989,11.1982,11.2029,11.2,0.3295,0.6875,-2.3456,-1.6318
1.3597,2.375,1.9954,11.207,11.2122,11.1926,11.1882,-5.2887,-9.5235,3.7686,6.0704
1.3676,2.3916,2.0011,11.1977,11.1967,11.2018,11.2039,3.2781,3.6861,0.0692,-0.8602
1.3761,2.4083,1.9947,11.2129,11.2,11.1952,11.1918,-2.3403,0.6557,9.4697,11.7987
1.384,2.425,2.0015,11.1987,11.1989,11.2007,11.2016,2.3606,2.3256,1.2467,0.8415
1.3927,2.4416,1.994,11.2,11.2,11.1998,11.1974,1.3114,1.3111,19.2857,25.0
1.4007,2.4583,2.0015,11.201,11.2011,11.1991,11.1987,0.4458,0.2332,1.9416,2.0988
1.4096,2.4749,1.9948,11.2,11.2,11.2001,11.1966,0.9363,0.8663,0.8325,18.4163
1.4173,2.4916,2.0013,11.2,11.2017,11.1992,11.1991,1.7053,-0.0991,2.2511,1.7769
1.4262,2.5082,1.9992,11.2,11.2,11.1998,11.2,0.3897,0.399,-0.4857,0.2234
1.4341,2.5249,2.0009,11.2023,11.2055,11.196,11.1962,1.1646,-1.2777,5.6827,5.3386
1.4429,2.5415,1.9956,11.2,11.2001,11.1994,11.2006,0.5542,1.0013,-0.3066,-1.5373
1.4508,2.5582,2.0002,11.2026,11.2046,11.1975,11.1953,1.7207,0.5152,5.6962,7.4738
1.4591,2.5748,1.9967,11.2,11.2,11.199,11.201,0.5393,0.5458,0.8379,-1.4039
1.4673,2.5915,1.9994,11.2047,11.208,11.1948,11.1925,-1.0023,-3.2604,5.6003,7.117
1.4761,2.6082,1.9983,11.2,11.2004,11.198,11.2018,0.4928,1.6275,1.7178,-1.3076
1.4842,2.6248,1.9984,11.2074,11.21,11.1933,11.1894,-3.9902,-5.5178,5.5324,8.2804
1.493,2.6415,1.9998,11.1999,11.2,11.2007,11.2,0.829,0.9525,-0.9768,0.383
1.5006,2.6581,1.9973,11.2061,11.2103,11.1937,11.1899,-3.1971,-6.4852,4.5061,6.8986
1.5094,2.6748,2.0006,11.1957,11.1952,11.2029,11.2062,2.9101,3.0865,-1.9311,-4.2904
1.5173,2.6914,1.9962,11.2067,11.2123,11.1922,11.1888,-4.6116,-8.9843,4.5902,6.2765
1.5262,2.7081,2.0011,11.1976,11.197,11.2014,11.2041,2.8919,3.4463,0.2183,-0.956
1.534,2.7247,1.9955,11.213,11.2,11.1949,11.1921,-1.6487,0.6245,10.4948,12.5452
1.5429,2.7414,2.0014,11.1991,11.199,11.2004,11.2015,1.5267,1.8296,0.935,0.442
1.5507,2.758,1.9946,11.2,11.2,11.1991,11.1952,1.2907,1.2822,20.1574,25.0
1.5593,2.7747,2.0016,11.1991,11.1989,11.201,11.2009,0.8576,1.1031,-0.3321,-0.0877
1.5674,2.7914,1.9939,11.2,11.2,11.1982,11.2003,1.3986,1.4265,22.3717,18.5878
1.5762,2.808,2.0015,11.2014,11.2031,11.1974,11.1981,-0.7346,-2.0773,2.0916,1.4562
1.5841,2.8247,1.9968,11.2,11.2,11.2,11.1979,0.8594,0.8775,0.7878,19.4393
1.5928,2.8413,2.0012,11.2013,11.2025,11.1985,11.1977,0.8576,-0.3308,2.853,3.1444
1.6005,2.858,2.0003,11.2,11.2,11.2,11.2,0.3288,0.3385,0.2388,0.2977
1.6093,2.8747,2.0008,11.2022,11.2048,11.1968,11.1963,0.3244,-1.8719,4.0646,4.115
1.6172,2.8913,1.9989,11.2,11.2,11.1999,11.2001,0.3832,0.3838,0.195,-1.322
1.6263,2.908,2.0,11.2037,11.2073,11.195,11.194,1.9967,0.1572,8.1474,9.6221
1.6339,2.9246,1.9992,11.2,11.1998,11.2,11.2001,0.3275,0.5633,0.3309,-2.2602
1.6427,2.9413,1.9992,11.2045,11.2067,11.1961,11.1928,-2.8508,-3.5973,2.8279,5.8523
1.6507,2.958,1.9997,11.1999,11.1948,11.203,11.1998,1.6522,3.3646,-5.1387,-1.4733
1.6594,2.9746,1.9984,11.2063,11.2085,11.1948,11.1905,-4.0197,-5.1045,3.5892,6.8972
1.6673,2.9913,2.0007,11.198,11.1965,11.2055,11.2001,0.7208,1.5816,-4.4128,-0.3077
1.6762,3.0079,1.9971,11.2071,11.211,11.193,11.1889,-3.9012,-7.2969,4.7481,7.1405
1.684,3.0246,2.0008,11.1972,11.1966,11.2017,11.2046,2.0085,2.0739,-1.1247,-3.3205
1.6928,3.0412,1.9958,11.2057,11.2111,11.1934,11.1898,-3.5793,-8.0061,4.1395,5.7882
1.7006,3.0579,2.0013,11.1962,11.1966,11.2022,11.2049,3.8392,3.5047,-0.0818,-1.9032
1.7093,3.0745,1.9951,11.2132,11.2,11.1946,11.1921,0.4782,0.5976,13.1437,14.9702
1.7173,3.0912,2.0015,11.1997,11.1999,11.1997,11.2008,1.7409,1.7961,2.04,1.5843
1.726,3.1078,1.9938,11.2,11.2,11.1991,11.1936,1.3398,1.3339,19.8196,25.0
1.7339,3.1245,2.0015,11.1998,11.1997,11.2003,11.1999,1.0148,1.0596,1.0146,1.2534
1.7428,3.1411,1.993,11.2,11.2,11.1981,11.2005,1.4506,1.3592,22.4697,18.608
1.7506,3.1578,2.0015,11.2009,11.2028,11.1979,11.1984,0.1201,-1.3631,2.2833,1.8075
1.7594,3.1745,1.9996,11.2,11.2,11.2,11.2,0.3326,0.3661,0.2699,0.2248
1.7674,3.1911,2.0009,11.2028,11.2039,11.1973,11.196,-0.4276,-0.9831,3.5556,4.7606
1.7762,3.2078,1.997,11.2,11.2,11.2004,11.2,0.4565,0.4725,-2.0541,0.3808
1.784,3.2244,2.0003,11.2014,11.2045,11.1973,11.1968,2.0728,-0.2526,4.9716,5.2926
1.7931,3.2411,1.9963,11.2,11.2,11.1997,11.2003,0.4827,0.4989,-0.8012,-1.9814
1.8008,3.2577,1.9998,11.2042,11.2063,11.1961,11.1934,-1.4279,-2.3179,4.1284,6.6332
1.8095,3.2744,1.9984,11.1999,11.1999,11.2012,11.2,2.7891,1.4335,-1.8832,-2.4429
1.8173,3.291,1.9989,11.2054,11.2093,11.1937,11.1915,-2.4346,-5.6584,5.1502,6.0121
1.8262,3.3077,1.9996,11.2001,11.1934,11.2014,11.2052,0.3294,4.1436,-1.397,-3.66
1.8342,3.3243,1.9979,11.2054,11.2085,11.1951,11.191,-1.0769,-2.9215,5.5396,8.8489
1.8429,3.341,2.001,11.1976,11.1968,11.2055,11.2001,1.9013,2.1862,-3.5512,-1.3932
1.8506,3.3577,1.9967,11.2074,11.2121,11.192,11.1885,-5.2243,-9.2797,4.4519,5.9683
1.8595,3.3743,2.0011,11.1979,11.1979,11.2007,11.2035,2.0177,1.9506,0.2882,-1.6986
1.8674,3.391,1.9951,11.2062,11.2121,11.1926,11.1891,-3.5349,-7.9026,5.1291,7.0741
1.8763,3.4077,2.0012,11.2001,11.1968,11.2005,11.2025,0.6311,6.13,3.6454,2.7421
1.8841,3.4243,1.9955,11.2,11.2,11.2005,11.1984,1.2627,1.2627,15.6067,22.2327
1.8932,3.441,2.0016,11.1999,11.1996,11.2002,11.2004,1.1544,1.399,1.1312,1.1429
1.9007,3.4576,1.9938,11.2,11.2,11.1998,11.1988,1.3063,1.3071,19.2697,23.0515
1.9094,3.4743,2.0015,11.2015,11.2024,11.1979,11.1982,1.1222,0.105,3.8189,3.1462
1.9173,3.4909,1.9947,11.2,11.2,11.2,11.1973,0.8359,0.8519,0.8476,14.897
1.9262,3.5076,2.0012,11.2004,11.2021,11.1987,11.1988,-0.2433,-1.8031,0.8353,0.4872
1.9339,3.5243,1.9998,11.2,11.2,11.2,11.2,0.3548,0.3622,0.2555,0.2964
1.9428,3.5409,2.001,11.2016,11.2037,11.1976,11.1971,0.1316,-1.0017,2.8364,3.8289
1.9505,3.5576,2.0003,11.2,11.2,11.2,11.2,0.3185,0.3463,0.2755,0.2443
1.9594,3.5742,2.0003,11.2035,11.2052,11.1967,11.1946,0.4979,-0.5769,5.468,7.065
1.9674,3.5909,1.9983,11.2,11.2,11.2,11.2,0.4743,0.4813,1.3212,-0.255
1.9761,3.6075,1.9996,11.2027,11.2062,11.1964,11.1947,0.242,-2.6171,4.3668,4.9101
1.9841,3.6242,1.9981,11.2,11.2007,11.1983,11.2017,0.47,2.5217,0.0162,-2.5529
1.9929,3.6408,1.9986,11.2066,11.2092,11.1938,11.1904,-3.5021,-4.7258,5.0874,7.9492
2.0008,3.6575,2.0002,11.1971,11.1955,11.2022,11.2051,1.9765,2.865,-1.279,-3.5732
2.0097,3.6742,1.9974,11.2056,11.2092,11.1944,11.1908,-2.5973,-5.6197,4.1952,6.5007
2.0174,3.6908,2.0007,11.1962,11.1955,11.2027,11.2056,2.8478,3.0501,-1.5886,-3.7168
2.0263,3.7075,1.9962,11.2064,11.2115,11.1927,11.1894,-4.0134,-8.1186,4.6209,6.1612
2.034,3.7242,2.0012,11.1973,11.1976,11.2012,11.2038,2.9972,2.8,0.5796,-1.1751
2.0432,3.7408,1.9952,11.2122,11.2,11.1951,11.1926,0.8468,0.5891,12.5271,14.3204
2.0508,3.7575,2.0013,11.1994,11.1993,11.2002,11.2011,1.5825,1.9153,1.3671,1.0255
2.06,3.7741,1.994,11.2,11.2,11.1988,11.1936,1.3248,1.3148,20.3776,25.0
2.0673,3.7908,2.0015,11.1996,11.1992,11.2008,11.2004,0.8548,1.1832,0.1533,0.5543
2.0758,3.8074,1.9933,11.2,11.2,11.1983,11.2001,1.4497,1.382,23.4126,19.1647
2.084,3.8241,2.0015,11.2004,11.202,11.1986,11.1991,0.1753,-1.1606,1.4622,0.8835
2.0923,3.8407,1.9996,11.2,11.2,11.2,11.2,0.3553,0.3681,0.2613,0.2144
2.1007,3.8574,2.0011,11.2022,11.2031,11.1979,11.1968,-0.3392,-0.7166,2.8166,3.9178
2.1092,3.874,1.9968,11.2,11.2,11.2004,11.2,0.4747,0.4917,-1.9915,0.3896
2.1173,3.8907,2.0007,11.2007,11.2035,11.1981,11.1977,2.33,0.2747,4.1844,4.4511
2.1262,3.9073,1.9961,11.2,11.2,11.1998,11.2003,0.4951,0.5144,-1.1378,-2.0402
2.1341,3.924,2.0,11.2043,11.2066,11.1955,11.1936,-0.6079,-1.4934,5.792,7.6616
2.1427,3.9407,1.9978,11.2,11.2,11.1997,11.2003,0.4689,0.4716,0.5266,-0.4784
2.1506,3.9573,1.9991,11.2047,11.2065,11.1962,11.1927,-1.69,-2.5883,4.0208,6.7436
2.1594,3.974,1.9993,11.2,11.2,11.1995,11.2,0.5322,0.4457,2.6113,-0.6215
2.1674,3.9906,1.9982,11.2055,11.2096,11.1937,11.1912,-2.2774,-5.6386,5.4336,6.4186
2.1762,4.0073,2.0007,11.2,11.1973,11.2008,11.1996,0.2587,2.823,-1.3949,-1.9792
2.184,4.0239,1.9969,11.2072,11.2105,11.1932,11.1892,-6.0332,-7.285,3.1692,6.9469
2.193,4.0406,2.0008,11.1981,11.197,11.2015,11.2033,1.8683,2.6097,-0.3446,-1.528
2.2007,4.0572,1.9954,11.2059,11.2106,11.1937,11.1897,-2.4658,-6.6927,5.2456,6.7934
2.2095,4.0739,2.0012,11.1971,11.1972,11.2019,11.2038,4.3965,4.4999,1.3368,0.5078
2.2174,4.0905,1.9947,11.2113,11.2,11.1958,11.1928,0.8559,0.591,11.3745,13.4889
2.2258,4.1072,2.0016,11.199,11.199,11.2007,11.2013,2.3314,2.4271,1.4664,1.2041
2.234,4.1238,1.9941,11.2,11.2,11.2002,11.1985,1.3134,1.3134,19.3635,24.8224
2.2429,4.1405,2.0015,11.201,11.2012,11.199,11.1989,0.6516,0.0848,2.351,1.7804
